dataset,year,table,column_position,variable,role,family,identifier_flag,name_field_flag,survey_design_flag,candidate_feature,candidate_target,candidate_context,cyber_physical_relevance,occupant_relevance,vehicle_relevance,event_relevance,requires_codebook_verification
CRSS,2024,vehicle.csv,97,TRAV_SPNAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,True,False,False
CRSS,2024,vehicle.csv,98,UNDEROVERRIDE,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,99,UNDEROVERRIDENAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,100,ROLLOVER,candidate_feature,vehicle,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vehicle.csv,101,ROLLOVERNAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,True,False,False
CRSS,2024,vehicle.csv,102,ROLINLOC,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,103,ROLINLOCNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,104,IMPACT1,candidate_feature,vehicle,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vehicle.csv,105,IMPACT1NAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,True,False,False
CRSS,2024,vehicle.csv,106,IMPACT1_IM,candidate_feature,vehicle,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vehicle.csv,107,IMPACT1_IMNAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,True,False,False
CRSS,2024,vehicle.csv,108,DEFORMED,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,109,DEFORMEDNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,110,TOWED,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,111,TOWEDNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,112,M_HARM,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,113,M_HARMNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,114,VEVENT_IM,candidate_feature,vehicle,False,False,False,True,False,False,True,False,False,True,True
CRSS,2024,vehicle.csv,115,VEVENT_IMNAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,vehicle.csv,116,FIRE_EXP,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,117,FIRE_EXPNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,118,DR_PRES,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,119,DR_PRESNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,120,MAX_VSEV,candidate_target,vehicle,False,False,False,False,True,False,False,False,False,False,False
CRSS,2024,vehicle.csv,121,MAX_VSEVNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,122,MXVSEV_IM,candidate_target,vehicle,False,False,False,False,True,False,False,False,False,False,False
CRSS,2024,vehicle.csv,123,MXVSEV_IMNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,124,NUM_INJV,candidate_target,vehicle,False,False,False,False,True,False,False,True,False,False,True
CRSS,2024,vehicle.csv,125,NUM_INJVNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,True,False,False,False
CRSS,2024,vehicle.csv,126,NUMINJ_IM,candidate_target,vehicle,False,False,False,False,True,False,False,True,False,False,True
CRSS,2024,vehicle.csv,127,NUMINJ_IMNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,True,False,False,False
CRSS,2024,vehicle.csv,128,VEH_ALCH,candidate_feature,vehicle,False,False,False,True,False,False,False,True,True,False,True
CRSS,2024,vehicle.csv,129,VEH_ALCHNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,True,True,False,False
CRSS,2024,vehicle.csv,130,V_ALCH_IM,candidate_feature,vehicle,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vehicle.csv,131,V_ALCH_IMNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,True,False,False,False
CRSS,2024,vehicle.csv,132,MAK_MOD,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,133,MAK_MODNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,134,DR_ZIP,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,135,DR_ZIPNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,136,SPEEDREL,candidate_feature,vehicle,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vehicle.csv,137,SPEEDRELNAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,True,False,False
CRSS,2024,vehicle.csv,138,VTRAFWAY,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,139,VTRAFWAYNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,140,VNUM_LAN,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,141,VNUM_LANNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,142,VSPD_LIM,candidate_feature,vehicle,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vehicle.csv,143,VSPD_LIMNAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,True,False,False
CRSS,2024,vehicle.csv,144,VALIGN,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,145,VALIGNNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,146,VPROFILE,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,147,VPROFILENAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,148,VSURCOND,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,149,VSURCONDNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,150,VTRAFCON,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehicle.csv,151,VTRAFCONNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vehicle.csv,152,VTCONT_F,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,153,VTCONT_FNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,154,P_CRASH1,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,155,P_CRASH1NAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,156,PCRASH1_IM,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,157,PCRASH1_IMNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,158,P_CRASH2,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,159,P_CRASH2NAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,160,P_CRASH3,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,161,P_CRASH3NAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,162,PCRASH4,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,163,PCRASH4NAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,164,PCRASH5,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehicle.csv,165,PCRASH5NAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehicle.csv,166,ACC_TYPE,candidate_feature,vehicle,False,False,False,True,False,False,True,False,False,True,True
CRSS,2024,vehicle.csv,167,ACC_TYPENAME,descriptive_label,vehicle,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,vehiclesf.csv,1,CASENUM,identifier,vehicle,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vehiclesf.csv,2,VEH_NO,relational_identifier,vehicle,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,vehiclesf.csv,3,PSU,survey_design,vehicle,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,4,PSU_VAR,survey_design,vehicle,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,5,PSUSTRAT,survey_design,vehicle,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,6,REGION,identifier,vehicle,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vehiclesf.csv,7,REGIONNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehiclesf.csv,8,URBANICITY,candidate_feature,vehicle,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,9,URBANICITYNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehiclesf.csv,10,STRATUM,survey_design,vehicle,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,11,STRATUMNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vehiclesf.csv,12,PJ,survey_design,vehicle,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,13,WEIGHT,survey_design,vehicle,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vehiclesf.csv,14,VEHICLESF,candidate_feature,vehicle,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vehiclesf.csv,15,VEHICLESFNAME,descriptive_label,vehicle,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vevent.csv,1,CASENUM,identifier,event_sequence,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vevent.csv,2,EVENTNUM,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,3,VEH_NO,relational_identifier,event_sequence,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,vevent.csv,4,PSU,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,5,PSU_VAR,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,6,PSUSTRAT,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,7,REGION,identifier,event_sequence,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vevent.csv,8,REGIONNAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vevent.csv,9,URBANICITY,candidate_feature,event_sequence,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,10,URBANICITYNAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vevent.csv,11,STRATUM,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,12,STRATUMNAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vevent.csv,13,PJ,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,14,WEIGHT,survey_design,event_sequence,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vevent.csv,15,VEVENTNUM,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,16,VNUMBER1,relational_identifier,event_sequence,True,False,False,False,False,True,False,False,False,True,False
CRSS,2024,vevent.csv,17,AOI1,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,18,AOI1NAME,descriptive_label,event_sequence,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,19,SOE,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,20,SOENAME,descriptive_label,event_sequence,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,21,VNumber2,relational_identifier,event_sequence,True,False,False,False,False,True,False,False,False,True,False
CRSS,2024,vevent.csv,22,VNumber2NAME,descriptive_label,event_sequence,False,True,False,False,False,True,False,False,False,True,False
CRSS,2024,vevent.csv,23,AOI2,relational_identifier,event_sequence,True,False,False,False,False,True,True,False,False,True,False
CRSS,2024,vevent.csv,24,AOI2NAME,descriptive_label,event_sequence,False,True,False,False,False,True,True,False,False,True,False
CRSS,2024,violatn.csv,1,CASENUM,identifier,risk_factor,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,violatn.csv,2,VEH_NO,relational_identifier,risk_factor,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,violatn.csv,3,PSU,survey_design,risk_factor,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,4,PSU_VAR,survey_design,risk_factor,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,5,PSUSTRAT,survey_design,risk_factor,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,6,REGION,identifier,risk_factor,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,violatn.csv,7,REGIONNAME,descriptive_label,risk_factor,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,violatn.csv,8,URBANICITY,candidate_feature,risk_factor,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,9,URBANICITYNAME,descriptive_label,risk_factor,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,violatn.csv,10,STRATUM,survey_design,risk_factor,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,11,STRATUMNAME,descriptive_label,risk_factor,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,violatn.csv,12,PJ,survey_design,risk_factor,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,13,WEIGHT,survey_design,risk_factor,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,14,VIOLATION,candidate_feature,risk_factor,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,violatn.csv,15,VIOLATIONNAME,descriptive_label,risk_factor,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vision.csv,1,CASENUM,identifier,environment,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vision.csv,2,VEH_NO,relational_identifier,environment,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,vision.csv,3,PSU,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vision.csv,4,PSU_VAR,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vision.csv,5,PSUSTRAT,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vision.csv,6,REGION,identifier,environment,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vision.csv,7,REGIONNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vision.csv,8,URBANICITY,candidate_feature,environment,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vision.csv,9,URBANICITYNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vision.csv,10,STRATUM,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vision.csv,11,STRATUMNAME,descriptive_label,environment,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vision.csv,12,PJ,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vision.csv,13,WEIGHT,survey_design,environment,False,False,True,False,False,False,False,False,False,False,False
CRSS,2024,vision.csv,14,VISION,candidate_feature,environment,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vision.csv,15,VISIONNAME,descriptive_label,environment,False,True,False,False,False,True,True,False,False,False,False
CRSS,2024,vpicdecode.csv,1,CASENUM,identifier,vehicle_technology,True,False,False,False,False,True,False,False,False,False,False
CRSS,2024,vpicdecode.csv,2,VEH_NO,relational_identifier,vehicle_technology,True,False,False,False,False,True,False,False,True,False,False
CRSS,2024,vpicdecode.csv,3,VEHICLEDESCRIPTOR,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,4,VINDECODEDON,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,5,VINDECODEERROR,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,6,VEHICLETYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,7,VEHICLETYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,8,MANUFACTURERFULLNAMEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,9,MANUFACTURERFULLNAME,descriptive_label,vehicle_technology,False,True,False,False,False,True,False,False,False,False,False
CRSS,2024,vpicdecode.csv,10,MAKEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,11,MAKE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,12,MODELID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,13,MODEL,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,14,MODELYEAR,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,15,SERIES,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,16,TRIM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,17,SERIES2,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,18,TRIM2,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,19,PLANTCOUNTRYID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,20,PLANTCOUNTRY,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,21,PLANTSTATE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,22,PLANTCITY,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,23,PLANTCOMPANYNAME,descriptive_label,vehicle_technology,False,True,False,False,False,True,False,False,True,False,False
CRSS,2024,vpicdecode.csv,24,DESTINATIONMARKETID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,25,DESTINATIONMARKET,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,26,BASEPRICE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,27,NONLANDUSEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,28,NONLANDUSE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,29,NOTE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,30,BODYCLASSID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,31,BODYCLASS,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,32,DOORSCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,33,WINDOWS,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,34,WHEELBASETYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,35,WHEELBASETYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,36,TRACKWIDTHIN,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,37,GROSSVEHICLEWEIGHTRATINGFROMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,38,GROSSVEHICLEWEIGHTRATINGFROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,39,GROSSVEHICLEWEIGHTRATINGTOID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,40,GROSSVEHICLEWEIGHTRATINGTO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,True,False,True
CRSS,2024,vpicdecode.csv,41,GROSSCOMBWEIGHTRATINGFROMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,42,GROSSCOMBWEIGHTRATINGFROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,43,GROSSCOMBWEIGHTRATINGTOID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,44,GROSSCOMBWEIGHTRATINGTO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,45,CURBWEIGHTLB,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,46,WHEELBASEIN_FROM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,47,WHEELBASEIN_TO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,48,WHEELSCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,49,WHEELSIZEFRONTIN,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,50,WHEELSIZEREARIN,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,51,TRUCKBODYCABTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,52,TRUCKBODYCABTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,53,TRUCKBEDTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,54,TRUCKBEDTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,55,TRUCKBEDLENGTHIN,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,56,BUSTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,57,BUSTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,58,BUSFLOORCONFIGURATIONTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,59,BUSFLOORCONFIGURATIONTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,60,BUSLENGTHFT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,61,OTHERBUSINFO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,62,CUSTOMMOTORCYCLETYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,63,CUSTOMMOTORCYCLETYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,64,MOTORCYCLESUSPENSIONTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,65,MOTORCYCLESUSPENSIONTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,66,MOTORCYCLECHASSISTYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,67,MOTORCYCLECHASSISTYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,False,False,True
CRSS,2024,vpicdecode.csv,68,OTHERMOTORCYCLEINFO,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,69,STEERINGLOCATIONID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,70,STEERINGLOCATION,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,71,ENTERTAINMENTSYSTEMID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,72,ENTERTAINMENTSYSTEM,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,73,SEATSCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,74,SEATROWSCOUNT,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,True,False,False,True
CRSS,2024,vpicdecode.csv,75,TRANSMISSIONSPEEDS,candidate_feature,vehicle_technology,False,False,False,True,False,False,True,False,True,False,True
CRSS,2024,vpicdecode.csv,76,TRANSMISSIONSTYLEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,77,TRANSMISSIONSTYLE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,78,DRIVETYPEID,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
CRSS,2024,vpicdecode.csv,79,DRIVETYPE,candidate_feature,vehicle_technology,False,False,False,True,False,False,False,False,False,False,False
