timestamp_s,step,vehicle_id,scenario,VehicleSpeed,WheelSpeedFL,WheelSpeedFR,SteeringAngle,Accelerator,BrakePressure,BrakeStatus,RegenCommand,VCUState,MotorRPM,HVVoltage,HVCurrent,BatteryTemperature,CellVoltageDeviation,CellTemperatureDeviation,BMSState,PrechargeState,InverterTemperature,ChargingState,CrashEventStatus,ImpactSeverity,RolloverStatus,LongitudinalAcceleration,LateralAcceleration,YawRate,VCUHeartbeat,BMSHeartbeat,InverterHeartbeat,GatewayHeartbeat,DiagnosticState,wheel_speed_mean,speed_wheel_speed_error,estimated_hv_power_kw,battery_temperature_abs,cell_voltage_deviation_abs,cell_temperature_deviation_abs,steering_yaw_joint_magnitude,can_frame_interval_s,laboratory_generated,physical_vehicle,direct_actuation,TorqueCommand,RegenAvailable,SOC,SOH,IsolationStatus,ContactorState,TorqueFeedback,MotorTemperature,InverterState,SequenceCounter,ConnectorState,ChargeCurrent,IntegrityStatus,GatewayIntegrity,AuxBatteryVoltage,AuxBatteryStatus,DriverSeatbelt,PassengerSeatbelt,DriverPretensioner,PassengerPretensioner,RestraintDiagnostic,RestraintIntegrity,RestraintSequence,DriverAirbag,PassengerAirbag,SideAirbag,CurtainAirbag,DriverOccupant,PassengerOccupant,DriverPosition,PassengerPosition,RCMHeartbeat,OccupantSensorHeartbeat,RestraintGatewayHeartbeat,RestraintSequenceCounter
24.2,484,EV-LAB-001,NORMAL_BASELINE,60.14,60.25,59.88,2.9000000000000004,29.200000000000003,0.0,0.0,4.800000000000001,2.0,3308.0,399.40000000000003,77.60000000000001,30.0,0.009000000000000001,1.9000000000000001,2.0,2.0,64.0,0.0,0.0,0.0,0.0,0.19,-0.01,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,60.065,0.07500000000000284,30.993440000000007,30.0,0.009000000000000001,1.9000000000000001,5.200000000000001,0.05,True,False,False,111.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,109.4,76.0,2.0,228.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,228.0
24.25,485,EV-LAB-001,NORMAL_BASELINE,60.230000000000004,60.39,59.97,2.9000000000000004,28.8,0.0,0.0,4.800000000000001,2.0,3313.0,398.3,77.4,30.0,0.013000000000000001,2.1,2.0,2.0,64.0,0.0,0.0,0.0,0.0,0.19,-0.01,2.2,1.0,1.0,1.0,1.0,0.0,60.18,0.05000000000000426,30.82842,30.0,0.013000000000000001,2.1,5.1000000000000005,0.05,True,False,False,110.80000000000001,1.0,79.60000000000001,98.0,1.0,1.0,111.0,76.0,2.0,229.0,0.0,0.0,1.0,1.0,12.61,1.0,1.0,1.0,0.0,0.0,0.0,1.0,229.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,229.0
24.3,486,EV-LAB-001,NORMAL_BASELINE,60.32,60.64,60.09,2.9000000000000004,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3318.0,398.5,79.2,31.0,0.016,1.9000000000000001,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.18,-0.01,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,60.365,0.045000000000001705,31.5612,31.0,0.016,1.9000000000000001,5.200000000000001,0.05,True,False,False,112.30000000000001,1.0,79.60000000000001,98.0,1.0,1.0,113.2,77.0,2.0,230.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,230.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,230.0
24.35,487,EV-LAB-001,NORMAL_BASELINE,60.410000000000004,60.71,60.26,2.9000000000000004,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3323.0,398.6,77.5,31.0,0.008,1.9000000000000001,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.18,-0.01,2.2,1.0,1.0,1.0,1.0,0.0,60.485,0.07499999999999574,30.8915,31.0,0.008,1.9000000000000001,5.1000000000000005,0.05,True,False,False,113.2,1.0,79.60000000000001,98.0,1.0,1.0,111.30000000000001,76.0,2.0,231.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,231.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,231.0
24.4,488,EV-LAB-001,NORMAL_BASELINE,60.5,60.78,60.34,2.9000000000000004,28.400000000000002,0.0,0.0,4.800000000000001,2.0,3327.0,398.6,77.7,30.0,0.012,2.1,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.18,-0.01,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,60.56,0.060000000000002274,30.971220000000002,30.0,0.012,2.1,5.200000000000001,0.05,True,False,False,110.0,1.0,79.60000000000001,98.0,1.0,1.0,112.4,76.0,2.0,232.0,0.0,0.0,1.0,1.0,12.66,1.0,1.0,1.0,0.0,0.0,0.0,1.0,232.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,232.0
24.45,489,EV-LAB-001,NORMAL_BASELINE,60.58,60.85,60.370000000000005,2.8000000000000003,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3332.0,398.70000000000005,79.4,30.0,0.014,2.3000000000000003,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.17,0.0,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,60.61,0.030000000000001137,31.656780000000005,30.0,0.014,2.3000000000000003,5.1000000000000005,0.05,True,False,False,112.4,1.0,79.60000000000001,98.0,1.0,1.0,111.9,77.0,2.0,233.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,233.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,233.0
24.5,490,EV-LAB-001,NORMAL_BASELINE,60.660000000000004,60.88,60.38,2.8000000000000003,31.6,0.0,0.0,4.800000000000001,2.0,3337.0,397.90000000000003,80.2,31.0,0.013000000000000001,1.8,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.17,-0.01,2.2,1.0,1.0,1.0,1.0,0.0,60.63,0.030000000000001137,31.911580000000004,31.0,0.013000000000000001,1.8,5.0,0.05,True,False,False,113.80000000000001,1.0,79.60000000000001,98.0,1.0,1.0,113.10000000000001,76.0,2.0,234.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,234.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,234.0
24.55,491,EV-LAB-001,NORMAL_BASELINE,60.75,61.03,60.56,2.8000000000000003,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3341.0,398.5,80.5,30.0,0.012,2.2,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.17,-0.01,2.2,1.0,1.0,1.0,1.0,0.0,60.795,0.045000000000001705,32.07925,30.0,0.012,2.2,5.0,0.05,True,False,False,113.5,1.0,79.60000000000001,98.0,1.0,1.0,113.0,77.0,2.0,235.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,235.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,235.0
24.6,492,EV-LAB-001,NORMAL_BASELINE,60.83,61.13,60.56,2.8000000000000003,30.8,0.0,0.0,4.800000000000001,2.0,3346.0,398.40000000000003,80.2,31.0,0.013000000000000001,2.0,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.16,-0.01,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,60.845,0.015000000000000568,31.951680000000003,31.0,0.013000000000000001,2.0,5.1000000000000005,0.05,True,False,False,113.2,1.0,79.60000000000001,98.0,1.0,1.0,115.9,76.0,2.0,236.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,236.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,236.0
24.65,493,EV-LAB-001,NORMAL_BASELINE,60.910000000000004,61.160000000000004,60.620000000000005,2.8000000000000003,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3350.0,397.90000000000003,79.2,30.0,0.01,2.1,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.16,0.0,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,60.89,0.020000000000003126,31.513680000000004,30.0,0.01,2.1,5.1000000000000005,0.05,True,False,False,112.4,1.0,79.60000000000001,98.0,1.0,1.0,113.2,77.0,2.0,237.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,237.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,237.0
24.7,494,EV-LAB-001,NORMAL_BASELINE,60.980000000000004,61.27,60.77,2.8000000000000003,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3354.0,398.70000000000005,78.0,30.0,0.009000000000000001,2.2,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.16,-0.01,2.4000000000000004,1.0,1.0,1.0,1.0,0.0,61.02,0.03999999999999915,31.0986,30.0,0.009000000000000001,2.2,5.200000000000001,0.05,True,False,False,113.5,1.0,79.60000000000001,98.0,1.0,1.0,114.0,77.0,2.0,238.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,238.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,238.0
24.75,495,EV-LAB-001,NORMAL_BASELINE,61.06,61.24,60.85,2.8000000000000003,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3358.0,398.6,76.7,30.0,0.012,1.7000000000000002,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.16,-0.01,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,61.045,0.015000000000000568,30.572620000000004,30.0,0.012,1.7000000000000002,5.1000000000000005,0.05,True,False,False,112.7,1.0,79.60000000000001,98.0,1.0,1.0,112.30000000000001,77.0,2.0,239.0,0.0,0.0,1.0,1.0,12.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,239.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,239.0
24.8,496,EV-LAB-001,NORMAL_BASELINE,61.14,61.410000000000004,61.03,2.8000000000000003,30.8,0.0,0.0,4.800000000000001,2.0,3362.0,398.70000000000005,78.10000000000001,30.0,0.014,2.1,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.15,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.22,0.0799999999999983,31.13847000000001,30.0,0.014,2.1,4.9,0.05,True,False,False,113.0,1.0,79.60000000000001,98.0,1.0,1.0,110.0,77.0,2.0,240.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,240.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,240.0
24.85,497,EV-LAB-001,NORMAL_BASELINE,61.21,61.63,61.19,2.7,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3366.0,398.70000000000005,78.2,31.0,0.013000000000000001,1.9000000000000001,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.15,0.0,2.2,1.0,1.0,1.0,1.0,0.0,61.41,0.19999999999999574,31.178340000000002,31.0,0.013000000000000001,1.9000000000000001,4.9,0.05,True,False,False,112.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,112.0,77.0,2.0,241.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,241.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,241.0
24.9,498,EV-LAB-001,NORMAL_BASELINE,61.28,61.57,61.08,2.7,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3370.0,399.20000000000005,79.7,31.0,0.013000000000000001,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.15,0.0,2.2,1.0,1.0,1.0,1.0,0.0,61.325,0.045000000000001705,31.816240000000004,31.0,0.013000000000000001,2.0,4.9,0.05,True,False,False,113.2,1.0,79.60000000000001,98.0,1.0,1.0,112.2,76.0,2.0,242.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,242.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,242.0
24.95,499,EV-LAB-001,NORMAL_BASELINE,61.35,61.7,61.14,2.7,30.400000000000002,0.0,0.0,4.800000000000001,2.0,3374.0,398.5,79.5,30.0,0.009000000000000001,1.9000000000000001,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.14,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.42,0.07000000000000028,31.68075,30.0,0.009000000000000001,1.9000000000000001,4.800000000000001,0.05,True,False,False,112.7,1.0,79.60000000000001,98.0,1.0,1.0,112.30000000000001,76.0,2.0,243.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,243.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,243.0
25.0,500,EV-LAB-001,NORMAL_BASELINE,61.42,61.620000000000005,61.31,2.7,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3378.0,398.70000000000005,80.4,31.0,0.014,1.8,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.14,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.465,0.045000000000001705,32.05548000000001,31.0,0.014,1.8,4.800000000000001,0.05,True,False,False,115.30000000000001,1.0,79.60000000000001,98.0,1.0,1.0,116.7,77.0,2.0,244.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,244.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,244.0
25.05,501,EV-LAB-001,NORMAL_BASELINE,61.49,61.660000000000004,61.24,2.7,30.8,0.0,0.0,4.800000000000001,2.0,3382.0,397.8,80.10000000000001,30.0,0.012,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.14,0.0,2.2,1.0,1.0,1.0,1.0,0.0,61.45,0.03999999999999915,31.863780000000006,30.0,0.012,2.0,4.9,0.05,True,False,False,113.2,1.0,79.60000000000001,98.0,1.0,1.0,113.2,77.0,2.0,245.0,0.0,0.0,1.0,1.0,12.65,1.0,1.0,1.0,0.0,0.0,0.0,1.0,245.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,245.0
25.1,502,EV-LAB-001,NORMAL_BASELINE,61.550000000000004,61.89,61.44,2.7,32.0,0.0,0.0,4.800000000000001,2.0,3385.0,398.6,77.80000000000001,30.0,0.016,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.13,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.665,0.11499999999999488,31.011080000000007,30.0,0.016,1.9000000000000001,4.800000000000001,0.05,True,False,False,114.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,116.2,77.0,2.0,246.0,0.0,0.0,1.0,1.0,12.64,1.0,1.0,1.0,0.0,0.0,0.0,1.0,246.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,246.0
25.15,503,EV-LAB-001,NORMAL_BASELINE,61.620000000000005,61.910000000000004,61.43,2.7,31.6,0.0,0.0,4.800000000000001,2.0,3389.0,398.70000000000005,79.30000000000001,30.0,0.012,2.2,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.13,0.0,2.3000000000000003,1.0,1.0,1.0,1.0,0.0,61.67,0.04999999999999716,31.616910000000008,30.0,0.012,2.2,5.0,0.05,True,False,False,114.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,115.7,76.0,2.0,247.0,0.0,0.0,1.0,1.0,12.67,1.0,1.0,1.0,0.0,0.0,0.0,1.0,247.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,247.0
25.2,504,EV-LAB-001,NORMAL_BASELINE,61.68,61.89,61.480000000000004,2.7,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3392.0,397.90000000000003,78.60000000000001,30.0,0.01,2.0,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.13,0.0,2.2,1.0,1.0,1.0,1.0,0.0,61.685,0.005000000000002558,31.274940000000004,30.0,0.01,2.0,4.9,0.05,True,False,False,113.5,1.0,79.60000000000001,98.0,1.0,1.0,114.4,76.0,2.0,248.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,248.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,248.0
25.25,505,EV-LAB-001,NORMAL_BASELINE,61.74,61.910000000000004,61.56,2.7,31.6,0.0,0.0,4.800000000000001,2.0,3396.0,398.40000000000003,78.80000000000001,30.0,0.014,1.6,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.13,0.0,2.2,1.0,1.0,1.0,1.0,0.0,61.735,0.005000000000002558,31.393920000000005,30.0,0.014,1.6,4.9,0.05,True,False,False,113.9,1.0,79.60000000000001,98.0,1.0,1.0,116.30000000000001,77.0,2.0,249.0,0.0,0.0,1.0,1.0,12.56,1.0,1.0,1.0,0.0,0.0,0.0,1.0,249.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,249.0
25.3,506,EV-LAB-001,NORMAL_BASELINE,61.800000000000004,61.96,61.480000000000004,2.6,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3399.0,398.40000000000003,80.5,30.0,0.012,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.12,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.72,0.0800000000000054,32.071200000000005,30.0,0.012,1.9000000000000001,4.7,0.05,True,False,False,115.2,1.0,79.60000000000001,98.0,1.0,1.0,113.0,77.0,2.0,250.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,250.0
25.35,507,EV-LAB-001,NORMAL_BASELINE,61.86,62.15,61.75,2.6,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3403.0,399.3,81.0,30.0,0.015,2.1,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.12,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.95,0.09000000000000341,32.3433,30.0,0.015,2.1,4.7,0.05,True,False,False,115.5,1.0,79.60000000000001,98.0,1.0,1.0,115.10000000000001,77.0,2.0,251.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,251.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,251.0
25.4,508,EV-LAB-001,NORMAL_BASELINE,61.92,62.15,61.74,2.6,31.6,0.0,0.0,4.800000000000001,2.0,3406.0,398.90000000000003,79.2,30.0,0.013000000000000001,2.1,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.12,0.0,2.1,1.0,1.0,1.0,1.0,0.0,61.945,0.02499999999999858,31.592880000000005,30.0,0.013000000000000001,2.1,4.7,0.05,True,False,False,114.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,114.7,77.0,2.0,252.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,252.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,252.0
25.45,509,EV-LAB-001,NORMAL_BASELINE,61.980000000000004,62.29,61.82,2.6,32.0,0.0,0.0,4.800000000000001,2.0,3409.0,398.8,80.2,30.0,0.013000000000000001,1.9000000000000001,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.12,0.0,2.1,1.0,1.0,1.0,1.0,0.0,62.055,0.07499999999999574,31.983760000000004,30.0,0.013000000000000001,1.9000000000000001,4.7,0.05,True,False,False,114.5,1.0,79.60000000000001,98.0,1.0,1.0,113.60000000000001,78.0,2.0,253.0,0.0,0.0,1.0,1.0,12.65,1.0,1.0,1.0,0.0,0.0,0.0,1.0,253.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,253.0
25.5,510,EV-LAB-001,NORMAL_BASELINE,62.03,62.32,61.870000000000005,2.6,31.200000000000003,0.0,0.0,4.800000000000001,2.0,3412.0,398.5,79.9,31.0,0.013000000000000001,1.9000000000000001,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.11,0.0,2.0,1.0,1.0,1.0,1.0,0.0,62.095,0.06499999999999773,31.84015,31.0,0.013000000000000001,1.9000000000000001,4.6,0.05,True,False,False,113.7,1.0,79.60000000000001,98.0,1.0,1.0,113.80000000000001,78.0,2.0,254.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,254.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,254.0
25.55,511,EV-LAB-001,NORMAL_BASELINE,62.09,62.39,61.85,2.6,32.800000000000004,0.0,0.0,4.800000000000001,2.0,3415.0,398.70000000000005,80.0,30.0,0.012,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.11,0.01,2.1,1.0,1.0,1.0,1.0,0.0,62.120000000000005,0.030000000000001137,31.896000000000004,30.0,0.012,1.9000000000000001,4.7,0.05,True,False,False,115.4,1.0,79.60000000000001,98.0,1.0,1.0,117.30000000000001,77.0,2.0,255.0,0.0,0.0,1.0,1.0,12.59,1.0,1.0,1.0,0.0,0.0,0.0,1.0,255.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,255.0
25.6,512,EV-LAB-001,NORMAL_BASELINE,62.14,62.53,61.93,2.6,33.6,0.0,0.0,4.800000000000001,2.0,3418.0,399.1,81.5,30.0,0.011,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.11,0.0,2.0,1.0,1.0,1.0,1.0,0.0,62.230000000000004,0.09000000000000341,32.526650000000004,30.0,0.011,2.0,4.6,0.05,True,False,False,116.4,1.0,79.60000000000001,98.0,1.0,1.0,115.5,77.0,2.0,0.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,0.0
25.65,513,EV-LAB-001,NORMAL_BASELINE,62.190000000000005,62.32,61.9,2.6,32.4,0.0,0.0,4.800000000000001,2.0,3421.0,398.5,80.30000000000001,30.0,0.009000000000000001,2.0,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.11,0.0,2.1,1.0,1.0,1.0,1.0,0.0,62.11,0.0800000000000054,31.999550000000003,30.0,0.009000000000000001,2.0,4.7,0.05,True,False,False,114.80000000000001,1.0,79.60000000000001,98.0,1.0,1.0,113.30000000000001,78.0,2.0,1.0,0.0,0.0,1.0,1.0,12.620000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,1.0
25.7,514,EV-LAB-001,NORMAL_BASELINE,62.24,62.43,62.02,2.6,34.0,0.0,0.0,4.800000000000001,2.0,3423.0,398.40000000000003,80.80000000000001,30.0,0.015,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.1,0.0,2.1,1.0,1.0,1.0,1.0,0.0,62.225,0.015000000000000568,32.190720000000006,30.0,0.015,1.9000000000000001,4.7,0.05,True,False,False,116.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,116.2,77.0,2.0,2.0,0.0,0.0,1.0,1.0,12.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,2.0
25.75,515,EV-LAB-001,NORMAL_BASELINE,62.29,62.440000000000005,62.120000000000005,2.5,33.2,0.0,0.0,4.800000000000001,2.0,3426.0,397.8,81.4,30.0,0.01,2.2,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.1,0.01,2.0,1.0,1.0,1.0,1.0,0.0,62.28,0.00999999999999801,32.38092,30.0,0.01,2.2,4.5,0.05,True,False,False,115.80000000000001,1.0,79.60000000000001,98.0,1.0,1.0,115.80000000000001,77.0,2.0,3.0,0.0,0.0,1.0,1.0,12.55,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,3.0
25.8,516,EV-LAB-001,NORMAL_BASELINE,62.34,62.620000000000005,62.03,2.5,34.0,0.0,0.0,4.800000000000001,2.0,3429.0,398.40000000000003,80.9,30.0,0.009000000000000001,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.1,0.01,2.0,1.0,1.0,1.0,1.0,0.0,62.325,0.015000000000000568,32.230560000000004,30.0,0.009000000000000001,1.9000000000000001,4.5,0.05,True,False,False,116.7,1.0,79.60000000000001,98.0,1.0,1.0,114.80000000000001,78.0,2.0,4.0,0.0,0.0,1.0,1.0,12.540000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,4.0
25.85,517,EV-LAB-001,NORMAL_BASELINE,62.39,62.730000000000004,62.190000000000005,2.5,33.6,0.0,0.0,4.800000000000001,2.0,3431.0,398.40000000000003,83.5,30.0,0.013000000000000001,1.9000000000000001,2.0,2.0,66.0,0.0,0.0,0.0,0.0,0.1,0.01,2.0,1.0,1.0,1.0,1.0,0.0,62.46000000000001,0.07000000000000739,33.266400000000004,30.0,0.013000000000000001,1.9000000000000001,4.5,0.05,True,False,False,116.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,116.4,77.0,2.0,5.0,0.0,0.0,1.0,1.0,12.57,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,5.0
25.9,518,EV-LAB-001,NORMAL_BASELINE,62.440000000000005,62.61,62.24,2.5,33.2,0.0,0.0,4.800000000000001,2.0,3434.0,398.90000000000003,83.0,30.0,0.014,1.8,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.09,0.0,2.1,1.0,1.0,1.0,1.0,0.0,62.425,0.015000000000007674,33.108700000000006,30.0,0.014,1.8,4.6,0.05,True,False,False,116.10000000000001,1.0,79.60000000000001,98.0,1.0,1.0,115.10000000000001,77.0,2.0,6.0,0.0,0.0,1.0,1.0,12.58,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,6.0
25.95,519,EV-LAB-001,NORMAL_BASELINE,62.480000000000004,62.620000000000005,62.230000000000004,2.5,34.0,0.0,0.0,4.800000000000001,2.0,3436.0,398.6,82.9,30.0,0.014,2.0,2.0,2.0,65.0,0.0,0.0,0.0,0.0,0.09,0.01,2.0,1.0,1.0,1.0,1.0,0.0,62.425000000000004,0.054999999999999716,33.04394,30.0,0.014,2.0,4.5,0.05,True,False,False,116.60000000000001,1.0,79.60000000000001,98.0,1.0,1.0,117.0,77.0,2.0,7.0,0.0,0.0,1.0,1.0,12.49,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,1.0,7.0
