timestamp_s,hmi_safety_state,driver_seatbelt,passenger_seatbelt,driver_occupant,passenger_occupant,driver_airbag,passenger_airbag,side_airbag,curtain_airbag,restraint_integrity,restraint_diagnostic,rcm_heartbeat,occupant_sensor_heartbeat,gateway_heartbeat,restraint_sequence,scenario,connectivity_state,forensic_state,synchronization_state,soc_handoff_state,laboratory_generated,physical_vehicle,direct_actuation
21.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,168,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,169,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,170,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,171,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,172,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,173,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,174,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,175,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,176,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,177,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,178,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,179,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,180,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,181,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,182,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
21.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,183,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,184,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,185,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,186,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,187,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,188,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,189,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,190,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,191,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,192,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,193,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,194,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,195,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,196,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,197,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,198,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,199,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,200,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,201,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,202,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
22.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,203,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,204,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,205,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,206,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,207,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,208,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,209,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,210,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,211,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,212,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,213,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,214,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,215,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,216,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,217,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,218,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,219,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,220,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,221,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,222,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
23.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,223,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,224,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,225,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,226,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,227,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,228,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,229,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,230,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,231,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,232,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,233,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,234,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,235,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,236,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,237,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,238,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,239,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,240,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,241,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,242,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
24.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,243,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,244,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,245,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,246,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,247,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,248,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,249,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,250,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,251,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,252,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,253,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,254,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,255,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,0,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,1,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,2,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,3,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,4,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,5,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,6,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
25.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,7,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,8,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,9,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,10,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,11,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,12,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,13,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,14,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,15,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,16,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,17,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,18,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,19,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,20,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,21,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,22,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,23,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,24,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,25,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,26,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
26.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,27,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,28,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,29,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,30,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,31,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,32,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,33,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.3,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,34,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.35,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,35,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.4,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,36,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.45,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,37,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.5,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,38,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.55,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,39,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.6,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,40,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.65,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,41,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.7,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,42,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.75,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,43,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.8,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,44,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.85,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,45,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.9,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,46,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
27.95,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,47,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.0,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,48,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.05,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,49,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.1,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,50,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.15,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,51,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.2,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,52,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
28.25,NORMAL,1,1,1,1,0,0,0,0,1,0,1,1,1,53,NORMAL_BASELINE,CONNECTED,CONNECTED_STREAM,NOT_REQUIRED,NOT_REQUIRED,True,False,False
